genus,species,specimen,individual,counter,bud,flwr,immFrt,fillFrt,infFrt,unfFrt,infFlwr,infImmFrt,infBud,unkRepStr,initials,entire_plant_confidence,early_herbivory,late_herbivory,number_repro_branches,stem_diam_cm,folder,day,month,year,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,minimumElevationInMeters,maximumElevationInMeters
s,diversifolius,3283795,2,an,7,12,1,4,0,2,1,2,0,0,an,yes_roots,no,no,7,0.17,s_diversifolius,NA,6,1915,37.217926,-119.90481,3232,280,440
s,diversifolius,3283795,3,an,19,19,5,2,0,4,5,1,1,0,an,yes_roots,no,no,11,0.248,s_diversifolius,NA,6,1915,37.217926,-119.90481,3232,280,440
s,diversifolius,3304399,1,an,11,3,0,0,0,0,1,0,0,0,an,yes_roots,no,yes,6,0.27,s_diversifolius,16,6,1917,37.943592,-119.782273,1191,1432,NA
s,diversifolius,3304399,2,an,7,22,0,0,0,0,2,0,0,0,an,yes_roots,no,no,8,0.28,s_diversifolius,16,6,1917,37.943592,-119.782273,1191,1432,NA
s,diversifolius,3304399,3,an,1,3,0,0,0,0,2,0,0,0,an,yes_roots,no,no,3,0.17,s_diversifolius,16,6,1917,37.943592,-119.782273,1191,1432,NA
s,diversifolius,3304399,4,an,12,1,0,0,0,0,0,0,0,0,an,yes_roots,no,yes,6,0.276,s_diversifolius,16,6,1917,37.943592,-119.782273,1191,1432,NA
s,diversifolius,3315362,1,an,20,49,4,0,0,0,1,0,0,0,an,yes_roots,no,no,12,0.629,s_diversifolius,31,5,1987,36.44701,-118.708158,500,1670,NA
s,diversifolius,3317027,1,an,1,6,3,8,0,0,0,0,0,0,an,yes_roots,no,no,3,0.23,s_diversifolius,3,6,1998,39.598844,-121.54136,500,410,NA
s,diversifolius,3317027,2,an,3,10,2,3,0,0,0,0,0,0,an,yes_roots,no,no,1,0.114,s_diversifolius,3,6,1998,39.598844,-121.54136,500,410,NA
s,diversifolius,3317027,3,an,2,9,2,3,0,0,0,0,0,0,an,yes_roots,no,no,4,0.11,s_diversifolius,3,6,1998,39.598844,-121.54136,500,410,NA
s,diversifolius,3370459,1,an,6,9,0,0,0,0,0,0,0,0,an,yes_roots,no,no,8,0.21,s_diversifolius,26,4,1934,37.22933,-119.50871,1000,780,1000
s,diversifolius,3370459,2,an,42,30,0,0,0,0,7,0,0,0,an,yes_roots,no,no,14,0.252,s_diversifolius,26,4,1934,37.22933,-119.50871,1000,780,1000
s,diversifolius,3401208,1,an,6,13,11,4,0,0,4,0,0,0,an,yes_roots,no,no,8,0.161,s_diversifolius,1,5,1961,36.822032,-119.338943,1000,198,NA
s,diversifolius,3401208,2,an,21,5,6,0,0,0,0,0,1,0,an,yes_roots,no,no,5,0.103,s_diversifolius,1,5,1961,36.822032,-119.338943,1000,198,NA
s,diversifolius,3401208,3,an,19,8,6,5,0,10,8,0,0,0,an,yes_roots,no,no,7,0.192,s_diversifolius,1,5,1961,36.822032,-119.338943,1000,198,NA
s,diversifolius,3401208,4,an,8,3,7,2,0,0,1,0,2,0,an,yes_roots,no,no,1,0.089,s_diversifolius,1,5,1961,36.822032,-119.338943,1000,198,NA
s,diversifolius,3401208,5,an,17,5,2,0,0,0,1,0,0,0,an,yes_roots,no,no,1,0.117,s_diversifolius,1,5,1961,36.822032,-119.338943,1000,198,NA
s,diversifolius,3401208,6,an,8,3,3,1,0,0,0,0,0,0,an,yes_roots,no,no,1,0.11,s_diversifolius,1,5,1961,36.822032,-119.338943,1000,198,NA
s,diversifolius,3401208,7,an,6,2,0,0,0,2,0,1,0,1,an,yes_roots,no,no,2,0.108,s_diversifolius,1,5,1961,36.822032,-119.338943,1000,198,NA
s,diversifolius,3420473,1,an,3,55,16,51,0,2,0,0,0,0,an,yes_roots,no,no,24,0.212,s_diversifolius,19,4,1946,36.81887,-119.50952,1000,164,254
s,diversifolius,3420473,2,an,17,55,2,67,0,0,8,0,0,0,an,yes_assumed,no,no,18,0.223,s_diversifolius,19,4,1946,36.81887,-119.50952,1000,164,254
s,diversifolius,3420473,3,an,1,2,0,2,0,0,0,0,0,0,an,yes_roots,no,no,2,0.047,s_diversifolius,19,4,1946,36.81887,-119.50952,1000,164,254
s,diversifolius,3420473,4,an,0,3,0,0,0,0,0,0,0,0,an,yes_roots,no,no,1,0.088,s_diversifolius,19,4,1946,36.81887,-119.50952,1000,164,254
s,diversifolius,3420473,5,an,1,12,1,2,0,0,0,0,0,0,an,yes_roots,no,no,2,0.071,s_diversifolius,19,4,1946,36.81887,-119.50952,1000,164,254
s,diversifolius,3420473,6,an,0,44,0,27,0,7,0,0,0,0,an,unsure,no,no,12,0.126,s_diversifolius,19,4,1946,36.81887,-119.50952,1000,164,254
s,diversifolius,3420715,1,an,16,13,0,0,0,0,2,0,0,0,an,yes_roots,no,no,5,0.314,s_diversifolius,16,5,1938,37.462,-119.946,1000,553,610
s,diversifolius,3420715,2,an,4,1,0,0,0,0,0,0,0,0,an,yes_roots,no,no,1,0.13,s_diversifolius,16,5,1938,37.462,-119.946,1000,553,610
s,diversifolius,3420715,3,an,3,1,0,0,0,0,0,0,0,0,an,yes_roots,no,no,1,0.089,s_diversifolius,16,5,1938,37.462,-119.946,1000,553,610
s,diversifolius,3420715,4,an,14,6,0,0,0,0,0,0,0,0,an,yes_roots,no,no,5,0.092,s_diversifolius,16,5,1938,37.462,-119.946,1000,553,610
s,diversifolius,3432608,1,an,0,5,2,2,0,0,0,0,0,0,an,yes_roots,no,no,1,0.179,s_diversifolius,26,4,1942,39.59581,-121.55307,5000,320,420
s,diversifolius,3432608,2,an,1,6,6,3,1,1,2,0,0,0,an,yes_roots,no,no,3,0.188,s_diversifolius,26,4,1942,39.59581,-121.55307,5000,320,420
s,diversifolius,3432608,3,an,0,5,1,4,0,1,2,0,0,0,an,yes_roots,no,no,2,0.227,s_diversifolius,26,4,1942,39.59581,-121.55307,5000,320,420
s,diversifolius,3432608,4,an,0,4,0,3,0,0,4,0,0,0,an,yes_roots,no,no,1,0.158,s_diversifolius,26,4,1942,39.59581,-121.55307,5000,320,420
s,diversifolius,3516046,1,an,6,5,0,0,0,0,0,0,0,0,an,yes_roots,no,no,1,0.223,s_diversifolius,29,4,1961,37.12884,-119.60255,7182,630,755
s,diversifolius,3516046,2,an,17,24,11,0,6,1,0,1,0,0,an,yes_roots,no,no,7,0.362,s_diversifolius,29,4,1961,37.12884,-119.60255,7182,630,755
s,diversifolius,3516046,4,an,11,5,3,0,0,0,0,0,0,0,an,yes_roots,no,no,2,0.224,s_diversifolius,29,4,1961,37.12884,-119.60255,7182,630,755
s,diversifolius,3518064,1,an,2,6,0,0,0,0,0,0,0,0,an,yes_roots,no,no,1,0.19,s_diversifolius,26,4,1942,39.59581,-121.55307,5000,320,420
s,diversifolius,3518064,2,an,0,20,0,0,0,0,0,0,0,0,an,yes_roots,no,no,4,0.189,s_diversifolius,26,4,1942,39.59581,-121.55307,5000,320,420
s,diversifolius,3518064,3,an,0,29,0,0,0,0,0,0,0,0,an,yes_roots,no,no,6,0.295,s_diversifolius,26,4,1942,39.59581,-121.55307,5000,320,420
s,diversifolius,3518064,4,an,0,14,0,0,0,0,0,0,0,0,an,yes_roots,no,no,4,0.18,s_diversifolius,26,4,1942,39.59581,-121.55307,5000,320,420
s,diversifolius,3518064,5,an,1,11,0,0,0,0,0,0,0,0,an,yes_roots,no,no,1,0.145,s_diversifolius,26,4,1942,39.59581,-121.55307,5000,320,420
s,diversifolius,3518064,6,an,4,14,0,0,0,0,0,0,0,0,an,yes_roots,no,no,4,0.173,s_diversifolius,26,4,1942,39.59581,-121.55307,5000,320,420
s,diversifolius,3526829,1,an,34,60,0,0,0,8,0,0,0,0,an,unsure,no,no,11,0.488,s_diversifolius,19,5,1964,37.064155,-119.458103,500,762,NA
s,diversifolius,3529637,2,an,3,4,0,0,0,0,0,0,0,0,an,yes_roots,no,no,1,0.176,s_diversifolius,5,5,1938,37.23847,-119.80423,9347,345,550
s,diversifolius,3529637,3,an,9,4,0,0,0,0,0,0,0,0,an,yes_roots,no,no,1,0.23,s_diversifolius,5,5,1938,37.23847,-119.80423,9347,345,550
s,diversifolius,3529637,4,an,5,7,0,0,0,0,3,0,0,0,an,yes_assumed,no,no,1,0.165,s_diversifolius,5,5,1938,37.23847,-119.80423,9347,345,550
s,diversifolius,3541890,1,an,31,43,0,0,0,0,0,0,0,0,an,yes_roots,no,no,9,0.176,s_diversifolius,9,5,1938,36.74859,-119.13275,300,609,NA
s,diversifolius,3541890,2,an,106,62,0,0,0,0,1,0,0,0,an,yes_roots,no,no,20,0.374,s_diversifolius,9,5,1938,36.74859,-119.13275,300,609,NA
s,diversifolius,3541890,3,an,27,6,0,0,0,0,0,0,0,0,an,yes_roots,no,no,6,0.241,s_diversifolius,9,5,1938,36.74859,-119.13275,300,609,NA
s,diversifolius,3542273,1,an,6,1,0,87,17,4,28,0,22,0,an,yes_roots,no,yes,7,0.271,s_diversifolius,13,6,1900,37.0187,-119.398224,415,580,663
s,diversifolius,3547250,1,an,4,7,0,2,0,2,0,0,0,0,an,yes_roots,no,yes,3,0.122,s_diversifolius,13,7,2005,37.078439,-119.415289,200,1350,1370
s,diversifolius,3547250,2,an,7,6,0,3,1,1,1,0,0,0,an,yes_roots,yes,yes,5,0.109,s_diversifolius,13,7,2005,37.078439,-119.415289,200,1350,1370
s,diversifolius,3547250,3,an,23,14,0,1,0,0,1,0,8,0,an,yes_roots,no,yes,4,0.161,s_diversifolius,13,7,2005,37.078439,-119.415289,200,1350,1370
s,diversifolius,3547250,4,an,3,4,0,2,2,0,2,0,1,4,an,yes_roots,no,yes,3,0.103,s_diversifolius,13,7,2005,37.078439,-119.415289,200,1350,1370
s,diversifolius,3554884,1,an,6,7,1,2,0,1,1,0,0,0,an,yes_roots,no,no,2,0.191,s_diversifolius,16,5,1938,37.260341,-119.948493,5000,200,NA
s,diversifolius,3554884,2,an,30,13,0,0,0,0,1,0,0,0,an,yes_roots,no,no,7,0.36,s_diversifolius,16,5,1938,37.260341,-119.948493,5000,200,NA
s,diversifolius,3554884,3,an,18,21,3,7,0,1,0,0,0,0,an,yes_roots,no,yes,4,0.116,s_diversifolius,16,5,1938,37.260341,-119.948493,5000,200,NA
s,diversifolius,375707,1,an,42,60,6,0,0,6,0,0,0,0,an,yes_assumed,no,no,10,0.507,s_diversifolius,19,5,1964,37.064155,-119.458103,500,762,NA
s,diversifolius,3795772,1,an,2,0,1,0,0,0,0,0,0,0,an,yes_roots,no,yes,1,0.194,s_diversifolius,22,4,1978,36.913705,-119.084003,500,762,NA
s,diversifolius,3795772,2,an,9,2,1,0,0,0,0,0,0,0,an,yes_roots,no,no,4,0.437,s_diversifolius,22,4,1978,36.913705,-119.084003,500,762,NA
s,diversifolius,3795773,1,an,15,6,0,0,0,0,0,0,1,0,an,yes_roots,no,no,3,0.452,s_diversifolius,6,5,1967,36.896953,-119.445157,300,304,NA
s,diversifolius,3795774,1,an,86,35,1,0,1,5,8,2,0,0,an,yes_assumed,no,yes,15,0.363,s_diversifolius,5,9,1953,36.929951,-119.641774,100,491,NA
s,diversifolius,3795775,1,an,21,4,0,0,0,0,0,0,0,0,an,yes_roots,no,no,6,0.133,s_diversifolius,14,5,1953,36.746657,-119.061945,300,1219,NA
s,diversifolius,3795775,2,an,25,4,0,0,0,0,0,0,0,0,an,yes_roots,no,yes,7,0.193,s_diversifolius,14,5,1953,36.746657,-119.061945,300,1219,NA
s,diversifolius,3795775,3,an,10,4,0,0,0,0,0,0,0,0,an,yes_roots,no,yes,3,0.125,s_diversifolius,14,5,1953,36.746657,-119.061945,300,1219,NA
s,diversifolius,3795775,4,an,10,2,0,0,0,0,3,0,0,0,an,yes_roots,no,yes,4,0.102,s_diversifolius,14,5,1953,36.746657,-119.061945,300,1219,NA
s,diversifolius,3795776,1,an,21,6,0,0,0,0,0,0,0,0,an,yes_roots,no,no,5,0.192,s_diversifolius,12,5,1956,36.747345,-119.057413,1000,1219,1371
s,diversifolius,3795776,2,an,30,24,0,0,0,0,0,0,0,0,an,yes_roots,no,no,10,0.168,s_diversifolius,12,5,1956,36.747345,-119.057413,1000,1219,1371
s,diversifolius,3795777,1,an,2,5,0,10,0,0,6,0,1,0,an,yes_roots,no,no,5,0.153,s_diversifolius,19,4,1946,36.818723,-119.510417,200,230,270
s,diversifolius,3795777,2,an,4,2,0,1,0,0,0,0,0,0,an,yes_assumed,no,yes,1,0.124,s_diversifolius,19,4,1946,36.818723,-119.510417,200,230,270
s,diversifolius,3795777,3,an,1,0,0,0,0,0,0,0,0,0,an,yes_roots,no,yes,1,0.087,s_diversifolius,19,4,1946,36.818723,-119.510417,200,230,270
s,diversifolius,3795777,4,an,7,12,2,1,0,0,0,0,0,0,an,yes_roots,no,no,4,0.071,s_diversifolius,19,4,1946,36.818723,-119.510417,200,230,270
s,diversifolius,3795777,5,an,12,145,5,64,0,0,2,0,1,0,an,yes_roots,no,no,25,0.293,s_diversifolius,19,4,1946,36.818723,-119.510417,200,230,270
s,diversifolius,3795777,6,an,6,18,4,3,0,0,0,0,0,0,an,yes_roots,no,no,6,0.109,s_diversifolius,19,4,1946,36.818723,-119.510417,200,230,270
s,diversifolius,3795778,1,an,35,38,0,0,0,0,0,0,0,0,an,yes_roots,no,no,11,0.381,s_diversifolius,29,5,1944,36.71462,-119.339629,2000,150,200
s,diversifolius,3795778,2,an,31,24,0,0,0,0,0,0,0,0,an,yes_roots,no,no,10,0.291,s_diversifolius,29,5,1944,36.71462,-119.339629,2000,150,200
s,diversifolius,3795779,1,an,17,19,0,0,0,0,0,0,0,0,an,yes_roots,no,no,8,0.353,s_diversifolius,24,5,1965,36.896719,-119.439527,200,373,NA
s,diversifolius,3795779,2,an,9,9,0,0,0,0,0,0,2,0,an,yes_assumed,no,no,4,0.264,s_diversifolius,24,5,1965,36.896719,-119.439527,200,373,NA
s,diversifolius,3795780,1,an,5,0,0,0,0,0,0,0,0,0,an,yes_roots,no,no,1,0.224,s_diversifolius,7,5,1965,37.076426,-119.444553,500,1000,1200
s,diversifolius,3795780,2,an,22,4,0,0,0,0,0,0,0,0,an,yes_roots,no,no,6,0.206,s_diversifolius,7,5,1965,37.076426,-119.444553,500,1000,1200
s,diversifolius,3795781,1,an,65,2,0,0,0,0,0,0,0,0,an,yes_roots,no,no,11,0.571,s_diversifolius,29,3,1928,37.007074,-119.767291,250,244,NA
s,diversifolius,3795782,1,an,18,2,0,0,0,0,0,0,1,0,an,yes_roots,no,no,4,0.215,s_diversifolius,15,5,1960,37.352477,-119.33968,500,1090,1120
s,diversifolius,3795782,2,an,8,7,0,0,0,0,0,0,0,0,an,yes_roots,no,no,1,0.166,s_diversifolius,15,5,1960,37.352477,-119.33968,500,1090,1120
s,diversifolius,3795782,3,an,0,6,0,0,0,0,1,0,0,0,an,yes_roots,no,no,1,0.14,s_diversifolius,15,5,1960,37.352477,-119.33968,500,1090,1120
s,diversifolius,3795783,1,an,9,6,0,0,0,0,1,0,0,0,an,yes_roots,no,no,1,0.108,s_diversifolius,22,4,1956,37.240538,-119.781239,500,350,405
s,diversifolius,3795783,2,an,15,13,0,0,0,0,0,0,0,0,an,yes_roots,no,no,6,0.139,s_diversifolius,22,4,1956,37.240538,-119.781239,500,350,405
s,diversifolius,3795783,3,an,30,10,0,0,0,0,0,0,0,0,an,yes_roots,no,no,7,0.214,s_diversifolius,22,4,1956,37.240538,-119.781239,500,350,405
s,diversifolius,3795783,4,an,2,6,0,0,0,0,0,0,0,0,an,yes_roots,no,no,1,0.104,s_diversifolius,22,4,1956,37.240538,-119.781239,500,350,405
s,diversifolius,3795783,5,an,23,12,0,0,0,0,0,0,0,0,an,yes_roots,no,no,4,0.135,s_diversifolius,22,4,1956,37.240538,-119.781239,500,350,405
s,diversifolius,3795784,1,an,13,1,0,0,0,0,0,0,0,0,an,yes_roots,no,no,2,0.19,s_diversifolius,7,5,1960,37.2061,-119.777815,150,350,360
s,diversifolius,3795784,2,an,33,11,0,0,0,0,0,0,0,0,an,yes_roots,no,no,4,0.137,s_diversifolius,7,5,1960,37.2061,-119.777815,150,350,360
s,diversifolius,3795784,3,an,16,12,0,0,0,1,0,0,0,0,an,yes_roots,no,no,5,0.225,s_diversifolius,7,5,1960,37.2061,-119.777815,150,350,360
s,diversifolius,3795785,1,an,30,12,0,0,0,0,0,0,0,0,an,yes_roots,no,no,8,0.232,s_diversifolius,5,5,1957,37.190493,-119.460953,2000,780,900
s,diversifolius,3795785,2,an,66,25,0,0,0,0,0,0,0,0,an,yes_roots,no,no,13,0.338,s_diversifolius,5,5,1957,37.190493,-119.460953,2000,780,900
s,diversifolius,3795785,3,an,10,7,0,0,0,0,0,0,0,0,an,yes_assumed,no,no,1,0.229,s_diversifolius,5,5,1957,37.190493,-119.460953,2000,780,900
s,diversifolius,3795786,1,an,12,6,0,0,0,0,0,0,0,0,an,unsure,no,no,2,0.132,s_diversifolius,31,5,1932,37.287379,-119.503396,1200,1060,1090
s,diversifolius,3795786,2,an,22,29,2,0,0,1,0,0,0,0,an,yes_roots,no,no,6,0.271,s_diversifolius,31,5,1932,37.287379,-119.503396,1200,1060,1090
s,diversifolius,3795787,1,an,64,34,1,0,0,2,0,0,0,0,an,yes_roots,no,no,12,0.332,s_diversifolius,28,4,1961,37.317556,-119.67243,3000,1036,NA
s,diversifolius,3795788,1,an,27,37,3,0,0,0,0,0,0,0,an,yes_roots,no,no,10,0.404,s_diversifolius,14,5,1969,37.087112,-119.479527,100,731,NA
s,diversifolius,3795790,1,an,4,13,0,0,0,0,0,0,0,0,an,yes_roots,no,no,1,0.228,s_diversifolius,28,4,1974,39.557992,-121.539761,1000,130,230
s,diversifolius,3795790,2,an,3,21,0,0,0,0,0,0,0,0,an,yes_roots,no,no,1,0.253,s_diversifolius,28,4,1974,39.557992,-121.539761,1000,130,230
s,diversifolius,3795790,3,an,4,14,0,0,0,0,0,0,0,0,an,yes_roots,no,no,4,0.214,s_diversifolius,28,4,1974,39.557992,-121.539761,1000,130,230
s,diversifolius,3795790,4,an,4,16,0,0,0,0,0,0,0,0,an,yes_roots,no,yes,3,0.264,s_diversifolius,28,4,1974,39.557992,-121.539761,1000,130,230
s,diversifolius,3795791,1,an,8,1,0,0,0,0,1,0,0,0,an,yes_roots,no,no,1,0.224,s_diversifolius,15,4,1957,37.195222,-119.618016,200,351,NA
s,diversifolius,3795791,2,an,8,2,0,0,0,0,0,0,0,0,an,yes_roots,no,no,2,0.241,s_diversifolius,15,4,1957,37.195222,-119.618016,200,351,NA
s,diversifolius,3795792,1,an,10,5,0,0,0,0,0,0,0,0,an,yes_roots,no,no,1,0.196,s_diversifolius,11,4,1954,37.05306,-119.587643,400,350,NA
s,diversifolius,3795792,2,an,0,2,0,0,0,0,0,0,0,0,an,yes_roots,no,yes,1,0.12,s_diversifolius,11,4,1954,37.05306,-119.587643,400,350,NA
s,diversifolius,3795792,3,an,5,1,0,0,0,0,0,0,0,0,an,yes_roots,no,no,1,0.192,s_diversifolius,11,4,1954,37.05306,-119.587643,400,350,NA
s,diversifolius,3823216,1,an,11,1,0,0,0,0,0,0,0,0,an,yes_roots,no,no,2,0.13,s_diversifolius,28,4,1962,36.215858,-118.754647,1000,960,NA
s,diversifolius,3823216,2,an,34,5,0,0,0,0,0,0,0,0,an,yes_roots,no,no,8,0.327,s_diversifolius,28,4,1962,36.215858,-118.754647,1000,960,NA
s,diversifolius,3823216,3,an,2,0,0,0,0,0,0,0,0,0,an,yes_roots,no,no,2,0.144,s_diversifolius,28,4,1962,36.215858,-118.754647,1000,960,NA
s,diversifolius,8634290,1,an,7,28,6,0,0,6,0,0,0,0,an,yes_roots,no,no,7,0.217,s_diversifolius,23,5,1988,37.322758,-119.559496,500,1050,1080
s,diversifolius,8634290,2,an,3,2,0,0,0,0,0,0,0,0,an,yes_roots,no,no,1,0.069,s_diversifolius,23,5,1988,37.322758,-119.559496,500,1050,1080
s,diversifolius,8634290,3,an,5,3,0,0,0,0,1,0,0,0,an,yes_roots,no,no,1,0.126,s_diversifolius,23,5,1988,37.322758,-119.559496,500,1050,1080
s,diversifolius,8634290,4,an,5,3,0,0,0,0,0,0,0,0,an,yes_roots,no,no,1,0.121,s_diversifolius,23,5,1988,37.322758,-119.559496,500,1050,1080
s,diversifolius,8634290,5,an,2,5,2,0,0,0,0,0,0,0,an,yes_roots,no,no,1,0.098,s_diversifolius,23,5,1988,37.322758,-119.559496,500,1050,1080
s,diversifolius,8634322,1,an,44,30,5,6,0,1,2,0,0,0,an,yes_roots,no,no,7,0.192,s_diversifolius,9,6,1987,37.093314,-119.389571,500,1068,NA
s,diversifolius,8634322,2,an,27,12,8,9,0,3,0,0,0,0,an,yes_roots,no,no,7,0.188,s_diversifolius,9,6,1987,37.093314,-119.389571,500,1068,NA
s,diversifolius,8634389,1,an,8,6,0,0,0,0,0,0,0,0,an,yes_roots,no,no,3,0.173,s_diversifolius,24,5,1971,37.257917,-119.505908,200,928,990
s,diversifolius,8634389,2,an,11,2,0,0,0,0,0,0,0,0,an,yes_roots,no,no,3,0.117,s_diversifolius,24,5,1971,37.257917,-119.505908,200,928,990
s,diversifolius,8634389,3,an,10,8,0,0,0,0,0,0,0,0,an,yes_roots,no,no,6,0.138,s_diversifolius,24,5,1971,37.257917,-119.505908,200,928,990
s,diversifolius,8634389,4,an,5,1,0,0,0,0,0,0,0,0,an,yes_roots,no,no,1,0.112,s_diversifolius,24,5,1971,37.257917,-119.505908,200,928,990
s,diversifolius,8634389,5,an,3,4,0,0,0,0,0,0,0,0,an,yes_roots,no,no,5,0.134,s_diversifolius,24,5,1971,37.257917,-119.505908,200,928,990
s,diversifolius,8634389,6,an,8,7,0,0,0,0,0,0,0,0,an,yes_roots,no,no,4,0.168,s_diversifolius,24,5,1971,37.257917,-119.505908,200,928,990
s,diversifolius,C249281,1,an,4,7,0,0,0,0,0,0,0,0,an,yes_roots,yes,no,4,0.205,s_diversifolius,21,4,1977,36.9591027,-119.1996928,200,792,NA
s,diversifolius,C249281,2,an,22,10,0,0,0,0,0,0,0,0,an,yes_roots,no,no,5,0.215,s_diversifolius,21,4,1977,36.9591027,-119.1996928,200,792,NA
s,diversifolius,C249281,3,an,8,4,0,0,0,0,0,0,0,0,an,yes_roots,no,no,2,0.137,s_diversifolius,21,4,1977,36.9591027,-119.1996928,200,792,NA
s,diversifolius,C251271,1,an,8,0,0,0,0,0,0,0,0,0,an,yes_assumed,no,no,3,0.123,s_diversifolius,20,4,1977,36.973193,-119.201793,2000,732,792
s,diversifolius,C251271,2,an,10,0,0,0,0,0,0,0,0,0,an,yes_roots,no,no,1,0.13,s_diversifolius,20,4,1977,36.973193,-119.201793,2000,732,792
s,diversifolius,C251271,3,an,9,1,0,0,0,0,0,0,0,0,an,yes_assumed,no,no,1,0.13,s_diversifolius,20,4,1977,36.973193,-119.201793,2000,732,792
s,diversifolius,C251271,4,an,7,1,0,0,0,0,0,0,0,0,an,yes_assumed,no,no,1,0.098,s_diversifolius,20,4,1977,36.973193,-119.201793,2000,732,792
s,diversifolius,C251271,5,an,3,0,0,0,0,0,0,0,0,0,an,yes_roots,no,no,1,0.136,s_diversifolius,20,4,1977,36.973193,-119.201793,2000,732,792
s,diversifolius,C274043,1,an,81,8,0,0,0,0,0,0,0,1,an,yes_roots,no,no,14,0.517,s_diversifolius,21,4,1977,36.961427,-119.221242,500,640,671
s,diversifolius,C86981,1,an,11,5,0,0,0,0,0,0,0,0,an,yes_roots,no,no,5,0.302,s_diversifolius,14,4,1938,39.6053,-121.5483,2000,305,NA
s,diversifolius,C86981,2,an,16,0,0,0,0,0,0,0,0,0,an,yes_roots,no,no,3,0.28,s_diversifolius,14,4,1938,39.6053,-121.5483,2000,305,NA
s,diversifolius,C86981,3,an,5,7,0,0,0,0,0,0,0,0,an,yes_roots,no,no,4,0.3,s_diversifolius,14,4,1938,39.6053,-121.5483,2000,305,NA
s,diversifolius,C86988,1,LL,10,25,3,12,0,11,6,0,0,0,ll,yes_roots,yes,no,9,0.236,s_diversifolius,1,6,1959,37.457159,-119.797401,10000,600,1100
s,diversifolius,C86988,2,LL,22,24,6,0,0,1,0,0,0,0,ll,unsure,no,no,8,0.209,s_diversifolius,1,6,1959,37.457159,-119.797401,10000,600,1100
s,diversifolius,C86989,1,LL,94,70,17,7,0,8,4,0,0,0,ll,yes_roots,no,yes,18,0.305,s_diversifolius,9,5,1954,36.738281,-119.120947,3000,564,NA
s,diversifolius,C86990,1,LL,8,5,0,0,0,0,0,0,0,0,ll,yes_roots,no,no,3,0.093,s_diversifolius,9,5,1954,36.691216,-119.085178,1000,853,950
s,diversifolius,C86990,2,LL,4,3,0,0,0,0,0,0,0,0,ll,yes_roots,no,no,3,0.109,s_diversifolius,9,5,1954,36.691216,-119.085178,1000,853,950
s,diversifolius,C86990,3,LL,1,2,1,0,0,0,0,0,0,0,ll,yes_roots,no,no,3,0.117,s_diversifolius,9,5,1954,36.691216,-119.085178,1000,853,950
s,diversifolius,C86990,4,LL,8,4,0,0,0,0,0,0,0,1,ll,yes_roots,yes,no,4,0.117,s_diversifolius,9,5,1954,36.691216,-119.085178,1000,853,950
s,diversifolius,C86990,5,LL,5,1,0,0,0,0,0,0,0,0,ll,yes_roots,no,no,1,0.067,s_diversifolius,9,5,1954,36.691216,-119.085178,1000,853,950
s,diversifolius,C86990,6,LL,11,9,0,0,0,0,0,0,0,0,ll,yes_roots,no,no,2,0.06,s_diversifolius,9,5,1954,36.691216,-119.085178,1000,853,950
s,diversifolius,C86990,7,LL,4,2,0,0,0,0,0,0,0,0,ll,yes_roots,no,no,1,0.061,s_diversifolius,9,5,1954,36.691216,-119.085178,1000,853,950
s,diversifolius,C86990,8,LL,9,5,0,0,0,0,0,0,0,1,ll,yes_roots,yes,no,3,0.108,s_diversifolius,9,5,1954,36.691216,-119.085178,1000,853,950
s,diversifolius,C86992,1,LL,15,8,0,0,0,0,0,0,0,0,ll,yes_roots,no,no,5,0.198,s_diversifolius,14,5,1955,37.015922,-119.442855,4841,600,1000
s,diversifolius,C86992,2,LL,20,4,0,0,0,0,0,0,0,0,ll,yes_roots,yes,no,2,0.121,s_diversifolius,14,5,1955,37.015922,-119.442855,4841,600,1000
s,diversifolius,C86993,1,LL,4,3,1,2,1,0,2,0,0,0,ll,yes_roots,no,no,2,0.096,s_diversifolius,26,5,1996,36.91777778,-119.0997222,5000,725,1266
s,diversifolius,C86993,2,LL,4,5,1,2,0,0,0,0,0,0,ll,yes_roots,no,no,2,0.106,s_diversifolius,26,5,1996,36.91777778,-119.0997222,5000,725,1266
s,diversifolius,C86993,3,LL,8,7,2,1,0,1,0,0,0,0,ll,yes_roots,no,no,3,0.135,s_diversifolius,26,5,1996,36.91777778,-119.0997222,5000,725,1266
s,diversifolius,C86993,4,LL,1,5,1,6,0,0,3,0,0,0,ll,yes_roots,no,no,3,0.151,s_diversifolius,26,5,1996,36.91777778,-119.0997222,5000,725,1266
s,diversifolius,C86993,5,LL,3,5,5,2,0,0,0,0,0,0,ll,yes_roots,no,no,3,0.116,s_diversifolius,26,5,1996,36.91777778,-119.0997222,5000,725,1266
s,diversifolius,C86993,6,LL,8,3,0,0,0,0,2,0,0,0,ll,yes_roots,no,no,3,0.118,s_diversifolius,26,5,1996,36.91777778,-119.0997222,5000,725,1266
s,diversifolius,C86994,1,LL,17,4,0,0,0,0,0,0,0,0,ll,yes_roots,no,no,1,0.153,s_diversifolius,18,4,1997,37.03888889,-119.3580556,1000,1075,1125
s,diversifolius,C86995,1,LL,11,10,0,0,0,0,0,0,0,0,ll,yes_roots,no,no,1,0.15,s_diversifolius,29,5,1967,37.09055,-119.467198,1000,600,800
