species,specimen,long,lat,elev_m,collection_year,collection_month,collection_day,collection_date,collection_DOWY,sept_1_date,first_rain_date,first_rain_DOWY,season_length,first_14dry_date,first_14dry_DOWY,coll_rel_dry,mid_DOWY,early_ppt,late_ppt,GDD,number_of_small_events,total_ppt_mm_prism,total_rain_events,tmean_first_rain_to_coll,day_first_rain_to_coll
simulans,1401884,-116.5286,33.1406,822,2010,3,27,2010-03-27,207,2009-09-01,2009-12-07,97,110,2010-04-30,241,-34,152,262.13,109.96,498.3,7,372.09,15,8.985585585585586,110
simulans,1430577,-116.4287,33.05,818,2008,3,8,2008-03-08,189,2007-09-01,2007-12-01,91,98,2008-04-01,213,-24,140,93.16,111.83,319.2,2,204.99,10,9.43939393939394,98
simulans,1432603,-116.5158,32.9691,1437,2003,5,13,2003-05-13,254,2002-09-01,2002-11-08,68,186,2003-05-10,251,3,161,187.38,353.08,564.1,9,540.46,17,8.088235294117647,186
simulans,1433103,-116.4986,33.1579,989,1998,3,2,1998-03-02,182,1997-09-01,1997-09-24,23,159,1998-04-17,228,-46,102.5,136.1,295.24,457.05,8,431.34000000000003,17,11.2925,159
simulans,1442888,-116.4527,33.5815,1262,1982,4,24,1982-04-24,235,1981-09-01,1982-01-20,141,94,1982-04-03,214,21,188,101.47,78.93,250.65,2,180.4,6,8.08421052631579,94
simulans,1442891,-116.8998,33.5262,679,1982,4,29,1982-04-29,240,1981-09-01,1981-11-27,87,153,1982-04-13,224,16,163.5,197.04,205.02,589.95,5,402.06,12,11.405194805194805,153
simulans,1458932,-116.641,33.694,1872,1986,6,1,1986-06-01,273,1985-09-01,1985-09-19,18,255,1986-04-08,219,54,145.5,264.58,341.15000000000003,770.35,10,605.73,23,8.759375,255
simulans,1458933,-116.8649,33.4798,674,1991,5,2,1991-05-02,243,1990-09-01,1991-02-28,180,63,1991-04-01,212,31,211.5,263.49,0,282.25,2,263.49,6,11.8421875,63
simulans,1474222,-116.6659,33.7011,1603,1995,5,30,1995-05-30,271,1994-09-01,1994-12-23,113,158,1995-04-01,212,59,192,794.52,197.17000000000002,500.35,4,991.69,17,7.750943396226415,158
simulans,1474223,-116.5375,33.1458,822,1997,4,4,1997-04-04,215,1996-09-01,1996-11-21,81,134,1997-04-07,218,-3,148,230.84,36.72,689.85,8,268.99,14,10.157037037037037,134
simulans,1629354,-116.495,33.2109,1272,2008,5,10,2008-05-10,252,2007-09-01,2007-11-30,90,162,2008-04-01,213,39,171,231.41,41.57,321.15,4,272.98,11,8.9920245398773,162
simulans,1635310,-116.6979,33.4808,1272,2009,4,14,2009-04-14,225,2008-09-01,2008-11-26,86,139,2009-04-12,223,2,155.5,143.21,90.04,410.75,6,233.25,12,8.199285714285715,139
simulans,1682935,-116.4568,33.5848,1262,2015,3,15,2015-03-15,195,2014-09-01,2014-12-03,93,102,2015-04-09,220,-25,144,116.53,62.11,165.45,3,178.64,9,10.245631067961165,102
simulans,1690548,-116.5525,33.1586,1031,2016,2,23,2016-02-23,175,2015-09-01,2015-09-15,14,161,2016-04-13,225,-50,94.5,66.28999999999999,167.92,542.15,12,234.20999999999998,18,12.470987654320988,161
simulans,172774,-116.6381,33.6939,1872,1986,6,1,1986-06-01,273,1985-09-01,1985-09-19,18,255,1986-04-08,219,54,145.5,264.58,341.15000000000003,770.35,10,605.73,23,8.759375,255
simulans,172775,-117.2489,33.6361,506,1987,3,2,1987-03-02,182,1986-09-01,1986-12-06,96,86,1987-04-05,216,-34,139,69.53,33.27,325.1,4,102.8,7,11.289655172413793,86
simulans,172776,-117.3511,33.7665,644,1986,4,17,1986-04-17,228,1985-09-01,1985-11-11,71,157,1986-04-08,219,9,149.5,129.89000000000001,250.55,397.85,4,380.44,13,13.204430379746835,157
simulans,2914571,-117.0455,33.5997,471,1989,4,4,1989-04-04,215,1988-09-01,1988-12-15,105,110,1989-04-01,212,3,160,113.71000000000001,44.010000000000005,483.5,2,157.72,8,11.332432432432432,110
simulans,303122,-116.5509,33.0628,889,1986,3,8,1986-03-08,188,1985-09-01,1985-11-11,71,117,1986-04-08,219,-31,129.5,243.37,147.9,514,4,391.27,12,9.288983050847458,117
simulans,3507419,-117.3511,33.7665,644,1986,4,17,1986-04-17,228,1985-09-01,1985-11-11,71,157,1986-04-08,219,9,149.5,129.89000000000001,250.55,397.85,4,380.44,13,13.204430379746835,157
simulans,3507491,-116.6381,33.6939,1872,1986,6,1,1986-06-01,273,1985-09-01,1985-09-19,18,255,1986-04-08,219,54,145.5,264.58,341.15000000000003,770.35,10,605.73,23,8.759375,255
simulans,3540902,-116.6926,33.3741,1229,2008,5,7,2008-05-07,249,2007-09-01,2007-09-01,0,249,2008-04-01,213,36,124.5,146.4,309.55,1026.75,6,455.95,15,11.67,249
simulans,393195,-116.6926,33.3741,1229,2008,5,7,2008-05-07,249,2007-09-01,2007-09-01,0,249,2008-04-01,213,36,124.5,146.4,309.55,1026.75,6,455.95,15,11.67,249
simulans,395332,-116.4829,32.9377,1437,2014,5,2,2014-05-02,243,2013-09-01,2013-09-02,1,242,2014-04-07,218,25,122,148.52,145.41,744.9,8,293.93,16,11.522222222222222,242
simulans,466607,-116.4837,32.9383,1437,1992,4,17,1992-04-17,229,1991-09-01,1991-10-24,53,176,1992-04-04,216,13,141,231.51,315.6,530.25,4,547.11,16,6.719774011299435,176
simulans,466609,-116.4605,32.9247,1509,1993,4,23,1993-04-23,234,1992-09-01,1992-12-04,94,140,1993-04-01,212,22,164,671.34,196.32,398.05,4,867.66,11,6.26241134751773,140
simulans,466636,-116.3437,32.6369,1138,2003,5,12,2003-05-12,253,2002-09-01,2002-11-08,68,185,2003-05-10,251,2,160.5,125.7,258.02,887.1,10,383.72,18,9.259139784946237,185
simulans,466650,-116.333,32.785,1331,2000,4,26,2000-04-26,238,1999-09-01,2000-02-11,163,75,2000-04-01,213,25,200.5,165.21,21.67,210.20000000000002,4,186.88,9,9.313157894736841,75
simulans,466660,-116.504,32.957,1437,2004,4,25,2004-04-25,237,2003-09-01,2003-11-11,71,166,2004-04-20,232,5,154,130.65,208.16,420.55,9,338.81,17,8.401197604790418,166
simulans,466662,-116.5158,32.9691,1437,2003,5,13,2003-05-13,254,2002-09-01,2002-11-08,68,186,2003-05-10,251,3,161,187.38,353.08,564.1,9,540.46,17,8.088235294117647,186
simulans,466692,-116.4838,33.1553,989,2004,4,22,2004-04-22,234,2003-09-01,2003-12-24,114,120,2004-04-20,232,2,174,56.589999999999996,99.42999999999999,397.5,4,156.01999999999998,9,11.087603305785123,120
simulans,466693,-116.5381,33.1472,1031,1997,2,24,1997-02-24,176,1996-09-01,1996-11-21,81,95,1997-04-07,218,-42,128.5,124.26,100.89,293.2,7,225.15,12,8.911458333333334,95
simulans,466694,-116.2436,32.665,1035,2005,3,22,2005-03-22,202,2004-09-01,2004-10-17,46,156,2005-05-08,249,-47,124,247.66,268.26,395.55,4,515.92,15,9.047770700636942,156
simulans,466698,-116.8749,33.5237,850,2005,3,16,2005-03-16,196,2004-09-01,2004-10-17,46,150,2005-05-11,252,-56,121,379.99,358.1,403.8,4,738.09,13,10.929139072847683,150
simulans,466702,-116.6631,33.2395,903,2006,5,10,2006-05-10,251,2005-09-01,2005-10-17,46,205,2006-04-25,236,15,148.5,94.14999999999999,243.34,1250.8,5,337.49,14,9.866019417475728,205
simulans,466705,-116.5292,33.1397,822,1997,3,24,1997-03-24,204,1996-09-01,1996-11-21,81,123,1997-04-07,218,-14,142.5,215.93,48.63,629.3,7,264.56,13,10.049193548387096,123
simulans,466790,-116.495,33.2109,1272,2008,5,10,2008-05-10,252,2007-09-01,2007-11-30,90,162,2008-04-01,213,39,171,231.41,41.57,321.15,4,272.98,11,8.9920245398773,162
simulans,466791,-116.4458,33.1469,1040,2008,3,30,2008-03-30,211,2007-09-01,2007-11-30,90,121,2008-04-01,213,-2,150.5,176.65,73.75,268.35,5,250.41,12,9.066393442622951,121
simulans,466792,-116.4894,33.092,812,2008,3,23,2008-03-23,204,2007-09-01,2007-11-30,90,114,2008-04-04,216,-12,147,159.29,139.2,529.3,3,298.49,11,9.02,114
simulans,466797,-116.5372,33.1467,1031,1997,5,8,1997-05-08,249,1996-09-01,1996-11-21,81,168,1997-04-07,218,31,165,223.37,17.37,676.75,8,240.74,14,10.657988165680473,168
simulans,466798,-116.4287,33.05,818,2008,3,8,2008-03-08,189,2007-09-01,2007-12-01,91,98,2008-04-01,213,-24,140,93.16,111.83,319.2,2,204.99,10,9.43939393939394,98
simulans,466808,-116.4882,33.2183,1272,2001,4,17,2001-04-17,228,2000-09-01,2001-01-09,130,98,2001-04-23,234,-6,179,110.56,69.81,200.7,3,180.37,9,7.118181818181818,98
simulans,466812,-116.6,33.2333,1185,2009,4,1,2009-04-01,212,2008-09-01,2008-11-26,86,126,2009-04-16,227,-15,149,182.98,138.7,448.34999999999997,5,321.68,10,8.736220472440944,126
simulans,466845,-116.569,33.2037,1150,2010,5,1,2010-05-01,242,2009-09-01,2009-12-07,97,145,2010-04-30,241,1,169.5,325.51,113.49000000000001,504.45,10,439,19,8.235616438356164,145
simulans,466846,-116.2638,32.7651,1022,2012,5,18,2012-05-18,260,2011-09-01,2011-11-12,72,188,2012-04-28,240,20,166,94.67,146.16,530.95,11,240.83,18,11.549735449735449,188
simulans,466856,-117.3977,33.6457,706,2014,4,4,2014-04-04,215,2013-09-01,2013-11-21,81,134,2014-04-03,214,1,148,67.25,127.28,277.05,9,194.53,11,15.11037037037037,134
simulans,466862,-116.4717,33.2195,1020,2014,3,4,2014-03-04,184,2013-09-01,2014-02-27,179,5,2014-04-04,215,-31,181.5,51.9,10.57,8.05,0,62.47,1,10.016666666666667,5
simulans,675855,-116.787,33.7229,906,1991,5,22,1991-05-22,263,1990-09-01,1991-01-03,124,139,1991-04-02,213,50,193.5,250.52,144.37,584.2,7,394.89,12,11.918571428571429,139
simulans,7949521,-116.4829,32.9377,1437,2014,5,2,2014-05-02,243,2013-09-01,2013-09-02,1,242,2014-04-07,218,25,122,148.52,145.41,744.9,8,293.93,16,11.522222222222222,242
simulans,807764,-117.0441,33.7713,544,1991,4,28,1991-04-28,239,1990-09-01,1991-02-28,180,59,1991-04-01,212,27,209.5,260.57,0,205.3,3,260.57,7,12.681666666666667,59
simulans,8598718,-116.6381,33.6939,1872,1986,6,1,1986-06-01,273,1985-09-01,1985-09-19,18,255,1986-04-08,219,54,145.5,264.58,341.15000000000003,770.35,10,605.73,23,8.759375,255
simulans,8598719,-117.2489,33.6361,506,1987,3,2,1987-03-02,182,1986-09-01,1986-12-06,96,86,1987-04-05,216,-34,139,69.53,33.27,325.1,4,102.8,7,11.289655172413793,86
simulans,951971,-117.3977,33.6457,706,2014,4,4,2014-04-04,215,2013-09-01,2013-11-21,81,134,2014-04-03,214,1,148,67.25,127.28,277.05,9,194.53,11,15.11037037037037,134
simulans,973453,-116.4894,33.092,812,2008,3,23,2008-03-23,204,2007-09-01,2007-11-30,90,114,2008-04-04,216,-12,147,159.29,139.2,529.3,3,298.49,11,9.02,114
amplexicaulis,1075135,-118.6436,34.7685,1099,2007,4,12,2007-04-12,223,2006-09-01,NA,NA,NA,2007-04-24,235,-12,NA,NA,NA,NA,NA,NA,NA,NA,NA
cooperi,1026306,-116.9295,35.1182,990,2014,4,10,2014-04-10,221,2013-09-01,NA,NA,NA,2014-04-03,214,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
cooperi,1070176,-118.0086,35.5807,1298,2015,2,28,2015-02-28,180,2014-09-01,NA,NA,NA,2015-05-16,257,-77,NA,NA,NA,NA,NA,NA,NA,NA,NA
cooperi,1132147,-115.6907,35.1315,1094,2015,4,10,2015-04-10,221,2014-09-01,NA,NA,NA,2015-04-01,212,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
cooperi,1682958,-117.6577,35.6547,682,2015,3,31,2015-03-31,211,2014-09-01,NA,NA,NA,2015-04-01,212,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
cooperi,1693991,-116.9073,36.7283,1080,2016,4,7,2016-04-07,219,2015-09-01,NA,NA,NA,2016-05-19,261,-42,NA,NA,NA,NA,NA,NA,NA,NA,NA
cooperi,1695236,-116.785,35.2819,953,2016,4,27,2016-04-27,239,2015-09-01,NA,NA,NA,2016-04-13,225,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
cooperi,172725,-115.9588,35.2548,445,1987,4,25,1987-04-25,236,1986-09-01,NA,NA,NA,1987-04-05,216,20,NA,NA,NA,NA,NA,NA,NA,NA,NA
cooperi,3805863,-116.5423,36.3024,806,2016,2,17,2016-02-17,169,2015-09-01,NA,NA,NA,2016-05-19,261,-92,NA,NA,NA,NA,NA,NA,NA,NA,NA
cooperi,3810862,-116.7967,36.9061,1167,2016,3,19,2016-03-19,200,2015-09-01,NA,NA,NA,2016-05-09,251,-51,NA,NA,NA,NA,NA,NA,NA,NA,NA
cooperi,391932,-116.0376,34.2531,653,1982,4,17,1982-04-17,228,1981-09-01,NA,NA,NA,1982-04-03,214,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
cooperi,466633,-116.45,33.1136,851,2002,4,6,2002-04-06,217,2001-09-01,NA,NA,NA,2002-04-29,240,-23,NA,NA,NA,NA,NA,NA,NA,NA,NA
cooperi,466891,-116.3775,33.1812,643,2015,2,26,2015-02-26,178,2014-09-01,NA,NA,NA,2015-04-01,212,-34,NA,NA,NA,NA,NA,NA,NA,NA,NA
cooperi,706525,-116.5265,36.3502,929,2016,4,14,2016-04-14,226,2015-09-01,NA,NA,NA,2016-05-19,261,-35,NA,NA,NA,NA,NA,NA,NA,NA,NA
cooperi,792122,-115.7144,35.2598,1254,2015,3,24,2015-03-24,204,2014-09-01,NA,NA,NA,2015-04-01,212,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA
cooperi,8598669,-115.9588,35.2548,445,1987,4,25,1987-04-25,236,1986-09-01,NA,NA,NA,1987-04-05,216,20,NA,NA,NA,NA,NA,NA,NA,NA,NA
cooperi,977364,-116.5086,34.2123,1295,2015,3,14,2015-03-14,194,2014-09-01,NA,NA,NA,2015-04-01,212,-18,NA,NA,NA,NA,NA,NA,NA,NA,NA
coulteri,1192880,-118.0144,35.5669,1298,2015,2,21,2015-02-21,173,2014-09-01,NA,NA,NA,2015-05-16,257,-84,NA,NA,NA,NA,NA,NA,NA,NA,NA
coulteri,1224635,-117.978,35.5766,1153,2015,3,1,2015-03-01,181,2014-09-01,NA,NA,NA,2015-04-23,234,-53,NA,NA,NA,NA,NA,NA,NA,NA,NA
coulteri,1605928,-118.7682,34.831,1208,2007,4,27,2007-04-27,238,2006-09-01,NA,NA,NA,2007-04-24,235,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
coulteri,677854,-118.0292,35.618,1928,2013,4,27,2013-04-27,238,2012-09-01,NA,NA,NA,2013-04-10,221,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
coulteri,995017,-118.0781,35.601,1595,2013,5,31,2013-05-31,272,2012-09-01,NA,NA,NA,2013-04-10,221,51,NA,NA,NA,NA,NA,NA,NA,NA,NA
coulteri,C478552,-118.01220000000001,35.5667,1298,2015,2,21,2015-02-21,173,2014-09-01,NA,NA,NA,2015-05-16,257,-84,NA,NA,NA,NA,NA,NA,NA,NA,NA
hallii,1164539,-116.3503,34.0325,1484,1987,4,14,1987-04-14,225,1986-09-01,NA,NA,NA,1987-04-01,212,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
hallii,466892,-116.3682,33.3155,258,2015,3,10,2015-03-10,190,2014-09-01,NA,NA,NA,2015-04-01,212,-22,NA,NA,NA,NA,NA,NA,NA,NA,NA
inflatus,1694785,-116.785,35.2819,953,2016,3,2,2016-03-02,183,2015-09-01,NA,NA,NA,2016-04-13,225,-42,NA,NA,NA,NA,NA,NA,NA,NA,NA
inflatus,2151143,-117.1867,35.1786,1023,2008,4,11,2008-04-11,223,2007-09-01,NA,NA,NA,2008-04-01,213,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
inflatus,3660991,-117.1863,35.1546,1023,2008,4,11,2008-04-11,223,2007-09-01,NA,NA,NA,2008-04-01,213,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
inflatus,C182568,-117.46,34.9707,755,1986,3,22,1986-03-22,202,1985-09-01,NA,NA,NA,1986-04-08,219,-17,NA,NA,NA,NA,NA,NA,NA,NA,NA
inflatus,C205640,-117.45,34.9667,755,1986,3,22,1986-03-22,202,1985-09-01,NA,NA,NA,1986-04-08,219,-17,NA,NA,NA,NA,NA,NA,NA,NA,NA
simulans,1608843,-116.8626,33.8901,1129,2007,5,15,2007-05-15,256,2006-09-01,NA,NA,NA,2007-04-25,236,20,NA,NA,NA,NA,NA,NA,NA,NA,NA
